141,141,141,141,145,146,146,147,143,141,141,141,142,247,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,249
181,181,181,181,185,186,186,187,183,181,181,181,182,247,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,249
261,261,261,261,225,226,226,227,223,221,221,221,222,247,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,251,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,250,248,248,248,251,288,288,289
242,242,242,245,247,248,248,211,208,208,208,208,208,210,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,251,289,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,102,247,248,248,248,249,100,41,41
242,242,242,243,247,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,251,288,288,288,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,102,247,248,248,248,249,100,41,41
242,242,242,243,247,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,251,289,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,102,247,248,248,248,249,100,41,41
242,242,242,243,247,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,251,289,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,102,247,248,248,248,249,100,41,41
242,242,242,243,247,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,249,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,102,247,248,248,248,249,100,41,41
242,242,242,243,247,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,251,289,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,102,247,248,248,248,249,100,41,41
121,242,242,243,247,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,249,41,41,41,41,41,41,41,41,41,104,141,141,141,141,143,141,141,141,141,141,141,141,141,141,141,141,143,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,143,141,142,247,248,248,248,249,100,41,41
121,242,242,243,247,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,249,41,41,41,41,41,41,41,41,41,102,181,181,181,181,183,181,181,181,181,181,181,181,181,181,181,181,183,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,183,181,182,247,248,248,248,249,100,41,41
121,121,245,283,247,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,249,41,41,41,41,41,41,41,41,41,102,221,221,221,221,223,221,221,221,221,221,221,221,221,221,221,221,223,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,223,221,222,247,248,248,248,249,100,41,41
242,245,283,207,210,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,249,41,41,41,41,41,41,41,41,41,102,207,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,210,248,248,248,249,100,41,41
242,243,207,210,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,249,41,41,41,41,41,41,41,41,41,102,247,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,249,100,41,41
301,303,247,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,249,41,41,48,41,41,41,41,41,41,102,247,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,249,100,41,41
341,343,73,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,249,41,48,41,41,41,41,41,41,41,102,247,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,249,100,41,41
41,52,287,288,288,288,288,288,288,288,288,288,250,248,248,248,248,248,251,288,288,288,289,41,41,41,41,41,41,41,41,41,102,247,248,248,248,251,288,288,288,288,288,288,288,288,288,288,288,250,248,248,248,251,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,289,100,41,41
202,202,202,202,202,202,202,203,48,52,41,48,287,250,248,248,248,251,289,41,41,41,41,41,41,41,41,41,41,41,41,41,102,247,248,248,248,249,60,61,61,61,61,61,61,61,61,61,61,62,248,248,248,60,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,63,41,41
242,242,242,242,242,242,242,205,203,41,41,41,41,247,248,248,248,249,41,41,41,41,41,41,41,41,41,41,41,41,41,41,102,247,248,248,248,249,100,41,41,41,41,41,41,41,41,41,41,102,248,248,248,100,41,41,41,41,41,41,41,521,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,523,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41
242,242,242,242,242,242,242,242,205,203,48,41,48,247,248,248,248,249,41,41,41,41,41,41,41,41,41,41,41,41,41,41,102,247,248,248,248,249,100,41,41,41,41,41,41,41,41,41,41,247,248,248,248,249,41,41,41,41,41,41,41,561,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,563,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41
242,242,242,242,242,242,242,242,242,205,203,41,41,247,248,248,248,249,41,41,41,41,41,41,41,41,41,41,41,41,41,41,102,247,248,248,248,249,100,41,41,41,41,41,41,41,41,41,41,247,248,248,248,249,41,41,41,41,41,41,41,561,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,563,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41
242,242,242,242,242,242,242,242,242,242,205,41,48,247,248,248,248,249,41,41,41,41,41,41,41,41,41,41,41,41,41,41,102,247,248,248,248,249,100,41,41,41,41,41,41,41,41,41,41,247,248,248,248,249,41,41,41,41,41,41,41,561,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,563,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41
242,242,242,242,242,242,242,242,242,242,242,205,203,247,248,248,248,249,41,41,41,41,41,41,41,41,41,41,41,41,41,41,102,247,248,248,248,249,100,41,41,41,41,41,41,41,41,41,41,247,248,248,248,249,41,41,41,41,41,41,41,561,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,563,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41
242,242,242,242,242,242,242,242,242,242,242,242,243,247,248,248,248,249,41,41,41,41,41,41,41,41,41,41,41,41,41,41,102,247,248,248,248,249,100,41,41,41,41,41,41,41,41,41,41,247,248,248,248,211,208,208,208,208,208,208,209,601,602,602,602,602,602,564,562,562,562,562,562,562,562,562,562,563,41,41,41,41,41,41,60,61,61,61,61,61,61,61,61,61,61,61,61,62,41,41
242,242,242,242,242,242,242,242,242,242,242,242,243,247,248,248,248,249,41,41,41,41,41,41,41,41,41,41,41,41,41,41,102,247,248,248,248,249,100,41,41,41,41,41,41,41,41,41,41,247,248,248,248,248,248,248,248,248,248,248,249,41,41,41,41,41,41,561,562,562,562,562,562,562,562,562,562,563,41,41,41,41,41,41,100,207,208,208,208,208,208,208,208,208,208,208,209,102,41,41
242,242,242,242,242,242,242,242,242,242,242,242,243,247,248,248,248,249,41,41,41,41,41,41,41,41,41,41,41,41,41,41,102,247,248,248,248,249,100,41,41,41,41,41,41,41,41,41,41,247,248,248,248,248,248,248,248,248,248,248,249,41,41,41,41,41,41,561,562,562,562,562,562,562,562,562,562,563,41,41,41,41,41,41,100,247,248,248,248,665,248,248,664,248,248,248,249,102,41,41
242,242,242,242,242,242,242,242,242,242,242,242,243,247,248,248,248,249,41,41,41,41,41,41,41,41,41,41,41,41,41,41,102,247,248,248,248,249,100,41,41,41,41,41,41,41,41,41,41,287,288,288,288,288,288,288,288,288,288,288,289,521,522,522,522,522,522,524,562,562,562,562,562,562,562,562,562,563,41,41,41,41,41,41,100,247,248,248,248,52,248,248,52,248,248,248,249,102,41,41
242,242,242,242,242,242,242,242,242,242,242,242,243,247,248,248,248,249,140,141,141,141,141,141,141,141,141,141,141,141,141,141,142,247,248,248,248,249,100,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,561,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,563,41,41,41,41,41,41,100,247,248,248,248,52,248,248,52,248,248,248,249,102,41,41
242,242,242,242,242,242,242,242,242,242,242,242,243,247,248,248,248,249,180,181,181,181,181,181,181,181,181,181,181,181,181,181,182,247,248,248,248,249,100,41,41,41,41,41,41,41,41,41,41,46,41,41,41,41,41,41,41,41,41,41,41,561,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,563,41,41,41,41,41,41,100,247,248,248,248,248,248,248,248,248,248,248,249,102,41,41
242,242,242,242,242,242,245,282,282,282,282,282,283,247,248,248,248,249,220,221,221,221,221,221,221,221,221,221,221,221,221,221,222,247,248,248,248,249,100,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,561,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,563,41,41,41,41,41,41,100,247,248,248,248,248,248,248,248,248,248,248,249,102,41,41
242,242,242,242,242,245,283,207,208,208,208,208,208,210,248,248,248,211,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,210,248,248,248,249,100,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,561,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,563,41,41,41,41,41,41,100,247,248,248,248,248,248,248,248,248,248,248,249,102,41,41
242,242,242,242,245,283,207,210,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,249,100,521,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,524,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,563,41,41,41,41,41,41,100,247,248,248,248,248,248,248,248,248,248,248,249,102,41,41
242,242,242,242,243,48,247,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,249,100,561,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,563,41,41,41,41,41,41,100,247,248,248,248,248,248,248,248,248,248,248,249,102,41,41
242,242,242,242,243,41,287,250,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,249,100,561,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,563,41,41,41,41,41,41,100,247,248,248,248,248,248,248,248,248,248,248,249,102,41,41
242,242,242,242,243,41,41,287,288,288,288,288,288,250,248,248,248,251,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,289,100,561,562,562,565,607,607,607,607,607,607,607,607,607,607,607,607,607,607,607,607,607,607,564,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,563,41,41,41,41,41,41,100,247,248,248,248,248,248,248,248,248,248,248,249,102,41,41
242,242,242,242,243,41,41,41,41,41,41,41,41,247,248,248,248,249,60,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,63,561,562,562,563,46,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,566,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,563,41,41,41,41,41,41,100,247,248,248,248,248,248,248,248,248,248,248,249,102,41,41
242,242,242,242,243,48,41,41,41,41,41,41,41,247,248,248,248,249,41,49,41,41,41,41,41,41,41,41,41,41,52,41,41,41,41,41,41,41,41,561,562,562,563,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,566,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,563,41,41,41,41,41,41,100,247,248,248,248,248,248,248,248,248,248,248,249,102,41,41
242,242,242,245,283,41,41,41,41,41,41,49,52,247,248,248,248,249,41,41,41,41,41,41,41,41,41,41,41,52,41,41,41,41,41,41,41,42,41,561,562,562,563,41,41,41,41,41,46,41,41,41,41,41,41,41,41,41,41,41,41,566,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,563,41,41,41,41,41,41,100,247,248,248,248,248,248,248,248,248,248,248,249,102,41,41
242,242,245,283,41,41,41,41,41,41,52,41,41,247,248,248,248,249,41,41,41,41,41,41,41,41,41,46,52,52,41,41,41,41,41,41,41,42,41,561,562,562,563,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,606,607,607,607,607,607,607,607,607,607,607,607,607,607,607,607,603,41,41,41,41,41,41,100,247,248,248,248,248,248,248,248,248,248,248,249,102,41,41
242,242,243,48,41,41,48,41,41,41,41,41,41,247,248,248,248,249,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,561,562,562,563,41,41,41,41,46,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,100,247,248,248,248,248,248,248,248,248,248,248,249,102,41,41
242,242,243,41,41,41,41,41,41,41,41,41,41,247,248,248,248,249,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,561,562,562,563,41,41,41,41,41,41,41,41,41,41,41,60,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,63,247,248,248,248,248,248,248,248,248,248,248,249,102,41,41
242,242,243,213,215,41,213,215,41,213,215,41,41,247,248,248,248,249,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,561,562,562,563,41,41,41,41,41,41,41,41,41,41,41,100,207,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,210,248,248,248,248,248,248,248,248,248,248,249,102,41,41
242,242,243,253,255,41,253,255,41,253,255,41,41,247,248,248,248,249,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,561,562,562,563,41,41,41,41,41,41,41,41,41,41,41,100,247,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,249,102,41,41
242,242,243,253,255,41,253,255,41,253,255,41,41,247,248,248,248,249,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,561,562,562,563,41,41,41,41,41,41,41,41,41,41,41,100,247,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,249,102,41,41
242,242,243,253,255,41,253,255,41,253,255,41,41,247,248,248,248,249,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,561,562,562,563,41,41,41,41,41,41,41,41,41,41,41,100,247,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,249,102,41,41
242,242,243,253,255,41,253,255,41,253,255,41,41,247,248,248,248,249,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,561,562,562,563,41,41,41,41,41,41,41,41,41,41,41,100,247,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,249,102,41,41
242,242,243,253,255,41,253,255,41,253,255,41,41,247,248,248,248,249,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,561,562,562,563,41,41,41,41,41,41,41,41,41,41,41,100,247,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,249,102,41,41
242,242,243,253,255,41,253,255,41,253,255,41,41,247,248,248,248,249,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,561,562,562,563,41,41,41,41,41,41,41,41,41,41,41,100,247,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,249,102,41,41
242,242,243,293,295,41,293,295,41,293,295,41,41,247,248,248,248,249,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,561,562,562,563,41,41,41,41,41,41,41,41,41,41,41,100,247,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,249,102,41,41
242,242,243,41,41,41,41,41,41,41,41,41,41,247,248,248,248,249,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,561,562,562,563,41,41,41,41,41,41,41,41,41,41,41,100,247,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,249,102,41,41
242,242,243,41,41,41,41,41,41,41,41,41,41,247,248,248,248,249,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,561,562,562,563,41,41,41,41,41,41,41,41,41,41,41,100,247,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,249,102,41,41
242,242,243,213,215,41,213,215,41,213,215,41,41,247,248,248,248,249,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,561,562,562,563,41,41,41,41,41,41,41,41,41,41,41,100,247,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,249,102,41,41
242,242,243,253,255,41,253,255,41,253,255,41,41,247,248,248,248,249,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,561,562,562,563,41,41,41,41,41,41,41,41,41,41,41,100,247,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,249,102,41,41
242,242,243,253,255,41,253,255,41,253,255,41,41,247,248,248,248,249,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,561,562,562,563,41,41,41,41,41,41,41,41,41,41,41,100,247,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,249,102,41,41
242,242,243,253,255,41,253,255,41,253,255,41,41,247,248,248,248,249,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,561,562,562,563,41,41,41,41,41,41,41,41,41,41,41,100,247,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,249,102,41,41
242,242,243,253,255,41,253,255,41,253,255,41,41,247,248,248,248,249,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,561,562,562,563,41,41,41,41,41,41,41,41,41,41,41,100,287,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,250,248,248,251,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,289,102,41,41
242,242,243,253,255,41,253,255,41,253,255,41,41,247,248,248,248,249,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,561,562,562,563,41,41,41,41,41,41,41,41,41,41,41,140,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,145,146,146,147,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,142,41,41
242,242,243,253,255,41,253,255,41,253,255,41,41,247,248,248,248,249,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,561,562,562,563,41,41,41,41,41,41,41,41,41,41,41,180,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,185,186,186,187,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,182,41,41
242,242,243,293,295,41,293,295,41,293,295,41,41,247,248,248,248,249,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,561,562,562,563,41,41,41,41,41,41,41,41,41,41,41,180,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,185,186,186,187,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,182,41,41
282,282,283,41,41,41,41,41,41,41,41,41,41,247,248,248,248,249,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,601,602,602,603,41,41,41,41,41,41,41,41,41,41,41,220,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,225,226,226,227,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,222,41,41
